"Symbol" "GSM429241" "GSM429243" "GSM429245" "GSM429247" "GSM429249" "GSM429251" "GSM429253" "GSM429255" "GSM429257" "GSM429259" "GSM429261" "GSM429263" "GSM429265" "GSM429267" "GSM429269" "GSM429271" "GSM429273" "GSM429275" "GSM429277" "GSM429279" "GSM429242" "GSM429244" "GSM429246" "GSM429248" "GSM429250" "GSM429252" "GSM429254" "GSM429256" "GSM429258" "GSM429260" "GSM429262" "GSM429264" "GSM429266" "GSM429268" "GSM429270" "GSM429272" "GSM429274" "GSM429276" "GSM429278" "GSM429280"
"RPS14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67996233720693 0 0 2.16493840797992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19925935366168 3.4784169520057 2.91219079796866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36474222898056 0 2.58393321535105
"RPL29P11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19925935366168 3.4784169520057 2.91219079796866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36474222898056 0 2.58393321535105
"R3HDM4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22388134343958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL12P16" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1392895534963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NBEAL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1392895534963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL12P4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1392895534963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1392895534963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPS13P2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94194192951558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPS13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94194192951558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IGKC" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.83804729159885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GYPC" 0 0 0 0 0 0 0 2.1216881380986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GABARAP" 0 0 0 0 0 0 0 0 0 2.30207860270655 0 0 0 0 0 0 0 2.19075031798164 0 0 0 0 2.37706678859339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48029686022381
"LITAF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.13452032770891 2.42959846076338 0 0 0 0 0 0 0 0 0
"YBX3" 0 0 0 0 0 0 0 2.63703995605197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CYBA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02595055607573 0 0 0 0 0 0 2.08856750083017 3.07918675804884 0 0 0 0 0 0 0 2.32387598408905 0 2.10839368669571 0 0 0 2.47303444875218 0
"RPL8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06403912157467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MIR6850" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06403912157467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NACA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77339209026098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20943808948969 2.027475076733 0
"GPX1P1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07448961511572 0 0 0 0 0 2.97460934377967 0 0 0 0 0 0 0 0 0
"GPX1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07448961511572 0 0 0 0 0 2.97460934377967 0 0 0 0 0 0 0 0 0
"ALDOA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03293940319514 2.69730979263234 0 0 0 0 5.04764459271868 0 0 0 0 0 0 0 0 0
"CORO1A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07733640124157 0 2.12517778936393 0 2.56337504770435 0 7.92475120350699 0 0 2.16555389734699 0 3.73550642882698 0 0 0 0 0 0 0 0 0
"PCBP2" 0 0 0 0 0 0 0 2.05144392568198 0 0 0 0 0 0 0 0 0 2.1431235927513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MCL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51462795986062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DAZAP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78075252317585 0 0 0 0 0 0 0 0 0 0 2.14318079749741 0 0 0 0 0 0 0 0 0
"RHOA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40255235545409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38341517942136 0 0 0 0 0 0 0
"ITGB2" 0 0 0 0 0 0 0 0 0 0 2.33919329505893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50808117775374 4.14561972191696 0 0 0 2.23879469042379 0 0 0 0 0
"NOP53" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.36056023335421 3.45374945290854 2.23092090313743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.49489117742931
"ALOX5AP" 0 0 0 0 0 0 0 0 0 0 2.48707401457229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.83294578870611 0 0 0 0 0 0 0 0 0
"TAGLN2P1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.352926464518 0 0 0 0 0 0 0 0 0 0 2.19379481073198 0 0 0 2.6506244112717 0 0 0 0 0 0 0
"TAGLN2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.352926464518 0 0 0 0 0 0 0 0 0 0 2.19379481073198 0 0 0 2.6506244112717 0 0 0 0 0 0 0
"YBX1P1" 0 0 0 0 0 0 0 0 0 0 0 2.32027221147552 0 0 0 0 0 0 0 0 0 0 0 0 2.18284107433749 0 0 0 0 0 0 0 2.14133184605615 0 0 0 0 0 0 0
"YBX1" 0 0 0 0 0 0 0 0 0 0 0 2.32027221147552 0 0 0 0 0 0 0 0 0 0 0 0 2.18284107433749 0 0 0 0 0 0 0 2.14133184605615 0 0 0 0 0 0 0
"RPL13AP7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36193436577987 0 0 2.21061446414391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL13AP6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36193436577987 0 0 2.21061446414391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SNORD32A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36193436577987 0 0 2.21061446414391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MNDA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07407707619032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RNASET2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22705586803915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.160565139863 0 0 0
"SH3BGRL3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15059789107758 0 0 0 2.31185032966167 0 0 0 0 2.06892594381785 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPS5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07232068063439 0 0 0 0 2.4920531023179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01631179924694 0
"YWHAB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.26072575291986 0 0 0 0 0 2.34871274269902 0 0 0 0 2.56995704185676 0 0 0 0 0 0 0 0 0
"FCN1" 0 0 0 0 0 0 0 0 0 0 2.18925566121602 0 0 0 0 0 0 0 0 0 0 0 2.4472146601156 0 0 0 0 0 0 0 2.30373906206462 0 0 0 0 0 0 0 0 0
"CAP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15874858160328 0 0 0 0 0 0 0 0 0
"LCP1" 0 0 0 0 0 0 0 0 0 3.02524475051049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TYROBP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DDX17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.24664994183729 0 2.04765048921232 2.87943870400507 0 0 0 0 0 0 0 2.65553709728134 0 0 0 0 0 0 0 0 0
"HCLS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48101337249363 3.03876469293003 0 2.28281934459503 0 0 0 0 0 0 0
"HLA-DRB5" 0 2.69411869819602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12727360291517 0 0 0 0 0 0 0 2.42926041451792 0 0 0 0 0 0 0 0 0
"HLA-DRB3" 0 2.69411869819602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12727360291517 0 0 0 0 0 0 0 2.42926041451792 0 0 0 0 0 0 0 0 0
"SORL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15274189805271 0 0 0 0 0 0 3.61338328721829 0 0 3.44860206413282 0 0 0 0 2.39816995981031 0 0
"LYZ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66102546031288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"S100A8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ATP6V0C" 0 0 0 0 0 0 0 2.05331674107868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01384218639535 0 0 0 0 0 0 0
"ALAS2" 0 0 0 0 0 0 0 0 0 0 2.34933648691914 0 0 0 0 0 0 2.02047260892738 0 0 0 0 0 0 0 0 0 0 0 2.0748907222783 3.39986090050835 0 2.29254697054269 0 0 0 0 2.01917088594101 0 0
"BASP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"UCP2" 0 2.11141319866509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TUBA1B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4846819390587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TUBA1C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4846819390587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TUBA1A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4846819390587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ICAM3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.84139563593503 0 0 0 0 0 0 0
"CD53" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38553201816825 2.12146559122596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RIMS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13043420805063 2.14819654677541 0 0 0 0 0 0 2.30372606241514 0 0 0 0 0 0 0 0 0 0 0
"RPS6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13043420805063 2.14819654677541 0 0 0 0 0 0 2.30372606241514 0 0 0 0 0 0 0 0 0 0 0
"CXCR2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01721838761155 0 0 0 0 0 0 0
"NCOA4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33025464078586 0 0 0 0 0 0 0 2.71822768258717 0 0 0 0 0 0 0 2.07950703953977 0
"FCGR3A" 0 0 0 0 0 0 0 0 0 2.42031424576689 0 0 0 0 0 0 0 0 0 0 2.1363059351637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FBXO7" 0 0 0 0 0 0 0 2.94030572857704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CEBPB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.29966647310096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18266690393964 0 0 0 2.38825095465735
"IGLC2" 0 2.02907017296005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12428229628035 2.4991285415188 0 2.58008008418582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IGLC3" 0 2.02907017296005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12428229628035 2.4991285415188 0 2.58008008418582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HLA-J" 0 0 0 0 0 0 0 0 0 0 0 2.02029846361484 0 0 0 0 0 0 0 2.59584897583916 3.50216930690967 0 0 0 2.00411685647348 0 0 0 0 0 2.84278250282092 0 0 0 0 0 0 0 0 0
"TUBAP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5348100744833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46848795456998 0 0 0 0 0
"PABPC3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.52056632595768 4.10178099715416 3.78482752163615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.94241962279547
"RPL14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23646304445253 0 2.33489452465007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BTG1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20457969581127 0 0 0 2.08452875117152 2.65886883913174 0 0 0 4.32328743197134 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HLA-DPA1" 0 0 0 0 0 0 0 0 0 2.20755416114862 2.30183775651084 0 0 0 0 0 0 0 0 0 0 0 2.30434786934719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RGS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03452178417433 0 0 0 0 0 0 0 0 0 0
"RPS20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66224482425259 0 2.34800031760643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SNORD54" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66224482425259 0 2.34800031760643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPS18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43142549185323 0 2.29908741375799 0 0 0 0 0 0 0 0 0 0 2.14423843158132 0 0 0 0 0 0 2.06448601105132 0 0
"ARPC2" 0 0 0 0 0 0 0 0 0 2.32780856802356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NCF2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TRBC2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21211041816886 3.47845835740154 4.33506447467559 2.65099346263048 0 0 2.46263357435154 0 0 0 0 0 0 0 0 0 2.48429957997007 2.07869055313098 0 0 2.8859242089884
"BNIP3L" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18437765845805 0 0 0 0 0 2.14611591651974 0 2.41113837674218 0 0 0 0 0 0 0
"RPSAP58" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSAP54" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSAP19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSAP9" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSAP15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSAP26" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPSAP12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3668708658859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SEPT9" 0 2.81293062598008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09744617837323 3.35634286712759 0 2.77517038877929 0 0 0 0 0 0 2.83990874887481 0 0 0 0 3.16547311025101 0 0 2.24670235497422 0
"TRAC" 0 0 0 0 0 0 0 0 0 0 0 0 2.16466018709794 0 0 0 0 0 0 2.41376443352741 4.83236003656126 5.83744149161879 3.81996939724948 0 0 6.05208001602918 0 0 0 0 0 0 0 0 0 3.81154423097592 3.01610313618601 0 0 3.65090019422262
"ARF1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADIPOR1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPLP0P6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.109370423351 0 0
"RPLP0" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.109370423351 0 0
"SRGN" 0 0 0 0 0 0 0 0 0 2.01117317315261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PRDX6" 0 0 0 0 0 0 0 0 0 0 0 2.10304347843272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HMGN2P5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HMGN2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HMGN2P3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HMGN2P17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HMGN2P7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HMGN2P6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL12P38" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99325254143207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HCK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PPIA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.9083076013338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PPIAP29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.9083076013338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PPIAP11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.9083076013338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PPIAP31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.9083076013338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PPIAP22" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.9083076013338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HLA-DRA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.72822919545352 0 0 0 0 2.79090701540378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HNRNPA1P7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67410370824456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30547926313191 0 2.74217146146581
"HNRNPA1P35" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67410370824456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30547926313191 0 2.74217146146581
"HNRNPA1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67410370824456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30547926313191 0 2.74217146146581
"HNRNPA1P4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67410370824456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30547926313191 0 2.74217146146581
"MSN" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31335102990442 0 0 0 2.18598641625097 0 2.23748175160466 2.4166202007078 0 0 0 0 2.07052224858457 4.38472056455005 2.02431117837392 2.57284976105694 0 0 0 0 0 0 0
"CSF3R" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.90742586892493 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SDCBP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26185588005874 0 0 0 0 0 0 0 0 0 0
"HSPA1A" 0 0 0 0 0 0 0 0 0 0 2.83003062966015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.83933451209298 0 0 0 0 0 0 0 0 0
"MYO1F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38305085384519 0 0 0 0 0 0 0 3.3444518818347 0 0 0 2.59914137391752 3.2641171801191 0 2.60908268354424 0 0 0 0 0 0 0
"S100A6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.74858470766343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.35463460116259 0 2.2008439802807 2.06015437727819 0 0 0 0 0 0 0 0 0 2.11590687654381 0 0 0 0 0 0 2.09204163398593 0 0
"RPL38" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01703147738692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACTR3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26924570140736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MIR3064" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06358044929431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DDX5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.06358044929431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TSC22D3" 0 0 2.30045576949453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16895475396135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LYN" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36009090894289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"COTL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0322628870068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPS23" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.42086755083517 0 0 0 0 0 0 0 0 0 0 0 2.25128970632438 0 0 0 0 0 0 0 0 0 0
"SERF2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45244457031439 0 0 0 0 2.13718715334833 2.67172783685726 0 0 2.14921015945393 0 0 0 2.21844925828691 0 0
